ヘッダ情報:伝票No.(伝票No.),ヘッダ情報:出張申請伝票No.(申請No.),ヘッダ情報:行数,明細情報:明細No.,明細情報:明細日付(日付),明細情報:明細時刻(開始)(時刻),明細情報:明細時刻(終了)(時刻),明細情報:出発地(出発),明細情報:到着地(到着),明細情報:交通機関(交通機関他),明細情報:金額(金額),明細情報:証票(領収証),明細情報:手当1CD(日当(選択)),明細情報:手当2CD(宿泊料(選択)),明細情報:手当3CD(滞在費補助(選択)),明細情報:フリー１(備考),明細情報:勘定科目名,明細情報:小計(小計),ヘッダ情報:手当計(手当計),ヘッダ情報:合計(合計),ヘッダ情報:申請者CD(申請者),ヘッダ情報:申請者名(申請者),ヘッダ情報:承認実行者1名,ヘッダ情報:承認日1,ヘッダ情報:承認実行者2名,ヘッダ情報:承認日2,ヘッダ情報:承認実行者3名,ヘッダ情報:承認日3,ヘッダ情報:承認実行者4名,ヘッダ情報:承認日4,ヘッダ情報:承認実行者5名,ヘッダ情報:承認日5
MEBAS0018291,,14,10,2026/06/17,15:30:00,16:10:00,キョウデン,茅野,車(同乗),0,証票なし,,,,,旅費交通費,0,12100,40670,AZ000119,富山　博,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018291,,14,11,2026/06/17,16:20:00,18:11:00,茅野,八王子,電車･ﾊﾞｽ,1480,証票あり,,,,特急券,旅費交通費,1480,12100,40670,AZ000119,富山　博,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018291,,14,12,2026/06/17,16:20:00,18:11:00,茅野,八王子,電車･ﾊﾞｽ,2750,証票なし,,,,,旅費交通費,2750,12100,40670,AZ000119,富山　博,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018291,,14,13,2026/06/17,18:17:00,19:31:00,八王子,上大岡,電車･ﾊﾞｽ,1031,証票なし,,,,,旅費交通費,1031,12100,40670,AZ000119,富山　博,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018291,,14,14,2026/06/17,19:36:00,19:47:00,上大岡,水道橋下,電車･ﾊﾞｽ,240,証票なし,,,,,旅費交通費,240,12100,40670,AZ000119,富山　博,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,1,2026/06/17,07:15:00,07:30:00,鶴瀬,北朝霞,電車･ﾊﾞｽ,178,証票なし,,,,通勤経路,旅費交通費,178,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,2,2026/06/17,07:30:00,08:30:00,北朝霞,高尾,電車･ﾊﾞｽ,715,証票なし,,,,,旅費交通費,715,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,3,2026/06/17,08:30:00,09:00:00,高尾駅,アルファ―精工,車(同乗),0,証票なし,,,,,旅費交通費,0,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,4,2026/06/17,09:00:00,19:00:00,アルファ―精工,,作業･打合せ,0,証票なし,,,,WO-00352090,旅費交通費,0,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,5,2026/06/17,19:00:00,19:30:00,アルファ―精工,高尾駅,車(同乗),0,証票なし,,,,,旅費交通費,0,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,6,2026/06/17,19:30:00,20:30:00,高尾,北朝霞,電車･ﾊﾞｽ,715,証票なし,,,,,旅費交通費,715,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,7,2026/06/17,20:30:00,20:45:00,北朝霞,鶴瀬,電車･ﾊﾞｽ,178,証票なし,,,,通勤経路,旅費交通費,178,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,8,2026/06/18,07:15:00,07:30:00,鶴瀬,北朝霞,電車･ﾊﾞｽ,178,証票なし,,,,通勤経路,旅費交通費,178,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,9,2026/06/18,07:30:00,08:30:00,北朝霞,高尾,電車･ﾊﾞｽ,715,証票なし,,,,,旅費交通費,715,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,10,2026/06/18,08:30:00,09:00:00,高尾駅,アルファ―精工,車(同乗),0,証票なし,,,,,旅費交通費,0,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,11,2026/06/18,09:00:00,19:00:00,アルファ―精工,,作業･打合せ,0,証票なし,,,,WO-00352090,旅費交通費,0,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,12,2026/06/18,19:00:00,19:30:00,アルファ―精工,高尾駅,車(同乗),0,証票なし,,,,,旅費交通費,0,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,13,2026/06/18,19:30:00,20:30:00,高尾,北朝霞,電車･ﾊﾞｽ,715,証票なし,,,,,旅費交通費,715,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018292,,14,14,2026/06/18,20:30:00,20:45:00,北朝霞,鶴瀬,電車･ﾊﾞｽ,178,証票なし,,,,通勤経路,旅費交通費,178,0,3572,AH000306,前田　逸人,岡田　高明,2026/06/19,,,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19
MEBAS0018294,,5,1,2026/06/18,13:40:00,14:20:00,大塚（東京）,門前仲町,電車･ﾊﾞｽ,364,証票なし,,,,定期区間利用,旅費交通費,364,0,751,AA003756,木内　浩一,田中 裕子,2026/06/19,,,高橋　昭太,2026/06/19,,,,
MEBAS0018294,,5,2,2026/06/18,14:20:00,14:30:00,門前仲町,門仲事業所,徒歩,0,証票なし,,,,GPSE　尾本社長、高岡顧問訪問,旅費交通費,0,0,751,AA003756,木内　浩一,田中 裕子,2026/06/19,,,高橋　昭太,2026/06/19,,,,
MEBAS0018294,,5,3,2026/06/18,14:30:00,17:00:00,,,作業･打合せ,0,証票なし,,,,永井役員、半田部長、稲見様　打ち合わせ,旅費交通費,0,0,751,AA003756,木内　浩一,田中 裕子,2026/06/19,,,高橋　昭太,2026/06/19,,,,
MEBAS0018294,,5,4,2026/06/18,17:10:00,17:20:00,門仲事業所,門前仲町,徒歩,0,証票なし,,,,,旅費交通費,0,0,751,AA003756,木内　浩一,田中 裕子,2026/06/19,,,高橋　昭太,2026/06/19,,,,
MEBAS0018294,,5,5,2026/06/18,17:20:00,19:00:00,門前仲町,大宮（埼玉）,電車･ﾊﾞｽ,387,証票なし,,,,定期区間利用,旅費交通費,387,0,751,AA003756,木内　浩一,田中 裕子,2026/06/19,,,高橋　昭太,2026/06/19,,,,
MEBAS0018297,,9,1,2026/06/18,08:19:00,09:45:00,成増,橋本（神奈川）,電車･ﾊﾞｽ,869,証票なし,,,,,旅費交通費,869,0,1738,AZ000164,大塲 智徳,岡部　信一,2026/06/19,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19,,
MEBAS0018297,,9,2,2026/06/18,09:45:00,11:00:00,橋本,スクリーンプロセス,車,0,証票なし,,,,移動、時間調整,賃借料,0,0,1738,AZ000164,大塲 智徳,岡部　信一,2026/06/19,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19,,
MEBAS0018297,,9,3,2026/06/18,11:00:00,12:00:00,スクリーンプロセス,,作業･打合せ,0,証票なし,,,,打合せ,旅費交通費,0,0,1738,AZ000164,大塲 智徳,岡部　信一,2026/06/19,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19,,
MEBAS0018297,,9,4,2026/06/18,12:00:00,13:00:00,スクリーンプロセス,日本シイエムケイ相模原事業所第一,車,0,証票なし,,,,昼休憩、移動,賃借料,0,0,1738,AZ000164,大塲 智徳,岡部　信一,2026/06/19,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19,,
MEBAS0018297,,9,5,2026/06/18,13:00:00,14:15:00,日本シイエムケイ相模原事業所第一,,作業･打合せ,0,証票なし,,,,打合せ,旅費交通費,0,0,1738,AZ000164,大塲 智徳,岡部　信一,2026/06/19,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19,,
MEBAS0018297,,9,6,2026/06/18,14:15:00,15:00:00,日本シイエムケイ相模原事業所第一,マルチウェーブ,車,0,証票なし,,,,移動,賃借料,0,0,1738,AZ000164,大塲 智徳,岡部　信一,2026/06/19,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19,,
MEBAS0018297,,9,7,2026/06/18,15:00:00,16:00:00,マルチウェーブ,,作業･打合せ,0,証票なし,,,,打合せ,旅費交通費,0,0,1738,AZ000164,大塲 智徳,岡部　信一,2026/06/19,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19,,
MEBAS0018297,,9,8,2026/06/18,16:00:00,16:45:00,マルチウェーブ,橋本,車,0,証票なし,,,,移動,賃借料,0,0,1738,AZ000164,大塲 智徳,岡部　信一,2026/06/19,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19,,
MEBAS0018297,,9,9,2026/06/18,16:58:00,18:12:00,橋本（神奈川）,成増,電車･ﾊﾞｽ,869,証票なし,,,,,旅費交通費,869,0,1738,AZ000164,大塲 智徳,岡部　信一,2026/06/19,,,田中 裕子,2026/06/19,高橋　昭太,2026/06/19,,
MEBAS0018298,,11,1,2026/06/15,09:00:00,09:30:00,大塚（東京）,上野,電車･ﾊﾞｽ,209,証票なし,002,,012,,旅費交通費,209,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018298,,11,2,2026/06/15,09:30:00,11:30:00,上野,上越妙高,電車･ﾊﾞｽ,8720,証票あり,,,,,旅費交通費,8720,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018298,,11,3,2026/06/15,11:30:00,13:00:00,上越妙高,新光電気新井,車,0,証票なし,,,,昼休憩込み,賃借料,0,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018298,,11,4,2026/06/15,13:00:00,17:30:00,新光電気新井,,作業･打合せ,0,証票なし,,,,WO-00351300,旅費交通費,0,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018298,,11,5,2026/06/15,17:30:00,18:00:00,新光電気新井,ホテル,車,0,証票なし,,,,,賃借料,0,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018298,,11,6,2026/06/15,18:00:00,09:00:00,ホテル,,ﾎﾃﾙ,9010,証票あり,,,,,旅費交通費,9010,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018298,,11,7,2026/06/15,18:00:00,09:00:00,ホテル,,駐車代,800,証票あり,,,,,旅費交通費,800,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018298,,11,8,2026/06/16,09:00:00,16:30:00,新光電気新井,,作業･打合せ,0,証票なし,,,,WO-00351472,旅費交通費,0,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018298,,11,9,2026/06/16,16:30:00,17:30:00,新光電気新井,上越妙高,車,0,証票なし,,,,,賃借料,0,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018298,,11,10,2026/06/16,17:30:00,19:30:00,上越妙高,上野,電車･ﾊﾞｽ,8720,証票あり,,,,,旅費交通費,8720,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018298,,11,11,2026/06/16,19:30:00,20:00:00,上野,大塚（東京）,電車･ﾊﾞｽ,209,証票なし,,,,,旅費交通費,209,6900,34568,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018299,,9,1,2026/06/15,16:00:00,16:15:00,大塚（東京）,上野,電車･ﾊﾞｽ,209,証票なし,002,,012,,旅費交通費,209,12100,49982,AZ000156,俣野 寛太,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018299,,9,2,2026/06/15,16:15:00,18:00:00,上野,燕三条,電車･ﾊﾞｽ,9050,証票あり,,,,,旅費交通費,9050,12100,49982,AZ000156,俣野 寛太,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018299,,9,3,2026/06/15,18:00:00,09:00:00,アパホテル新潟燕三条駅前,,ﾎﾃﾙ,18400,証票あり,,,,2泊分,旅費交通費,18400,12100,49982,AZ000156,俣野 寛太,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018299,,9,4,2026/06/16,09:00:00,17:30:00,シイエムケイ蒲原,,作業･打合せ,0,証票なし,,,,WO-00351721,旅費交通費,0,12100,49982,AZ000156,俣野 寛太,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018299,,9,5,2026/06/16,17:30:00,09:00:00,,,駐車代,700,証票あり,,,,1泊分,旅費交通費,700,12100,49982,AZ000156,俣野 寛太,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018299,,9,6,2026/06/17,09:00:00,15:30:00,シイエムケイ蒲原,,作業･打合せ,0,証票なし,,,,WO-00351729,旅費交通費,0,12100,49982,AZ000156,俣野 寛太,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018299,,9,7,2026/06/17,15:30:00,16:30:00,シイエムケイ蒲原,燕三条駅,車,0,証票なし,,,,,賃借料,0,12100,49982,AZ000156,俣野 寛太,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018299,,9,8,2026/06/17,16:30:00,18:30:00,燕三条,大宮,電車･ﾊﾞｽ,8720,証票あり,,,,,旅費交通費,8720,12100,49982,AZ000156,俣野 寛太,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018299,,9,9,2026/06/17,18:30:00,19:30:00,大宮（埼玉）,船橋法典,電車･ﾊﾞｽ,803,証票なし,,,,,旅費交通費,803,12100,49982,AZ000156,俣野 寛太,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018300,,7,1,2026/06/17,09:00:00,09:10:00,大塚（東京）,池袋,電車･ﾊﾞｽ,155,証票なし,001,,,,旅費交通費,155,1700,9893,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018300,,7,2,2026/06/17,09:10:00,11:30:00,池袋,下今市,電車･ﾊﾞｽ,3930,証票あり,,,,,旅費交通費,3930,1700,9893,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018300,,7,3,2026/06/17,11:30:00,13:00:00,下今市,大昌栃木,車,0,証票なし,,,,昼休憩込み,賃借料,0,1700,9893,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018300,,7,4,2026/06/17,13:00:00,16:00:00,大昌栃木,,作業･打合せ,0,証票なし,,,,WO-00351328,旅費交通費,0,1700,9893,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018300,,7,5,2026/06/17,16:00:00,16:50:00,大昌栃木,下今市,車,0,証票なし,,,,,賃借料,0,1700,9893,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018300,,7,6,2026/06/17,16:50:00,18:30:00,下今市,池袋,電車･ﾊﾞｽ,3930,証票あり,,,,,旅費交通費,3930,1700,9893,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018300,,7,7,2026/06/17,18:30:00,18:40:00,池袋,新大塚,電車･ﾊﾞｽ,178,証票なし,,,,,旅費交通費,178,1700,9893,AZ000147,石川 直樹,岡田　高明,2026/06/22,,,,,田中 裕子,2026/06/23,高橋　昭太,2026/06/23
MEBAS0018301,,10,1,2026/06/18,06:51:00,08:38:00,多賀大社前,大久保（京都）,電車･ﾊﾞｽ,1840,証票なし,,,,野洲駅まで通勤経路「野洲時刻7:40）,旅費交通費,1840,0,8360,AA003079,山本 一成,高橋　昭太,2026/06/22,田中 裕子,2026/06/23,,,,,,
MEBAS0018301,,10,2,2026/06/18,08:47:00,08:59:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,0,8360,AA003079,山本 一成,高橋　昭太,2026/06/22,田中 裕子,2026/06/23,,,,,,
MEBAS0018301,,10,3,2026/06/18,09:00:00,16:45:00,GA久御山事業所,,作業･打合せ,0,証票なし,,,,PSS移管業務OJT,旅費交通費,0,0,8360,AA003079,山本 一成,高橋　昭太,2026/06/22,田中 裕子,2026/06/23,,,,,,
MEBAS0018301,,10,4,2026/06/18,16:58:00,17:20:00,久御山工業団地,大久保（京都）,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,0,8360,AA003079,山本 一成,高橋　昭太,2026/06/22,田中 裕子,2026/06/23,,,,,,
MEBAS0018301,,10,5,2026/06/18,17:34:00,19:16:00,大久保（京都）,多賀大社前,電車･ﾊﾞｽ,1840,証票なし,,,,野洲から通勤経路（野洲着18:15）,旅費交通費,1840,0,8360,AA003079,山本 一成,高橋　昭太,2026/06/22,田中 裕子,2026/06/23,,,,,,
MEBAS0018301,,10,6,2026/06/19,06:51:00,08:38:00,多賀大社前,大久保（京都）,電車･ﾊﾞｽ,1840,証票なし,,,,野洲駅まで通勤経路「野洲時刻7:40）,旅費交通費,1840,0,8360,AA003079,山本 一成,高橋　昭太,2026/06/22,田中 裕子,2026/06/23,,,,,,
MEBAS0018301,,10,7,2026/06/19,08:47:00,08:59:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,0,8360,AA003079,山本 一成,高橋　昭太,2026/06/22,田中 裕子,2026/06/23,,,,,,
MEBAS0018301,,10,8,2026/06/19,09:00:00,16:45:00,GA久御山事業所,,作業･打合せ,0,証票なし,,,,PSS移管業務OJT,旅費交通費,0,0,8360,AA003079,山本 一成,高橋　昭太,2026/06/22,田中 裕子,2026/06/23,,,,,,
MEBAS0018301,,10,9,2026/06/19,16:59:00,17:20:00,久御山工業団地,大久保（京都）,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,0,8360,AA003079,山本 一成,高橋　昭太,2026/06/22,田中 裕子,2026/06/23,,,,,,
MEBAS0018301,,10,10,2026/06/19,17:34:00,19:16:00,大久保（京都）,多賀大社前,電車･ﾊﾞｽ,1840,証票なし,,,,野洲から通勤経路（野洲着18:15）,旅費交通費,1840,0,8360,AA003079,山本 一成,高橋　昭太,2026/06/22,田中 裕子,2026/06/23,,,,,,
MEBAS0018302,,15,1,2026/06/15,05:50:00,06:20:00,草津（滋賀）,京都,電車･ﾊﾞｽ,410,証票なし,,,,,旅費交通費,410,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,2,2026/06/15,06:30:00,08:40:00,京都,東京,電車･ﾊﾞｽ,13480,証票あり,,,,,旅費交通費,13480,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,3,2026/06/15,08:45:00,09:15:00,東京,大塚（東京）,電車･ﾊﾞｽ,253,証票なし,,,,,旅費交通費,253,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,4,2026/06/15,09:30:00,17:30:00,,,作業･打合せ,0,証票なし,,,,大塚本社、会議等,旅費交通費,0,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,5,2026/06/15,18:00:00,08:30:00,,,ﾎﾃﾙ,37480,証票あり,,,014,4泊分,旅費交通費,37480,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,6,2026/06/16,09:00:00,17:30:00,,,作業･打合せ,0,証票なし,,,,大塚本社、会議等,旅費交通費,0,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,7,2026/06/16,18:00:00,08:30:00,,,ﾎﾃﾙ,0,証票なし,,,014,,旅費交通費,0,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,8,2026/06/17,09:00:00,17:30:00,,,作業･打合せ,0,証票なし,,,,大塚本社、会議等,旅費交通費,0,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,9,2026/06/17,18:00:00,08:30:00,,,ﾎﾃﾙ,0,証票なし,,,014,,旅費交通費,0,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,10,2026/06/18,09:00:00,17:30:00,,,作業･打合せ,0,証票なし,,,,大塚本社、会議等,旅費交通費,0,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,11,2026/06/18,18:00:00,08:30:00,,,ﾎﾃﾙ,0,証票なし,,,016,,旅費交通費,0,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,12,2026/06/19,09:00:00,13:00:00,,,作業･打合せ,0,証票なし,,,,大塚本社、会議等,旅費交通費,0,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,13,2026/06/19,13:15:00,13:45:00,大塚（東京）,東京,電車･ﾊﾞｽ,253,証票なし,,,,,旅費交通費,253,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,14,2026/06/19,14:20:00,16:30:00,東京,京都,電車･ﾊﾞｽ,12430,証票あり,,,,,旅費交通費,12430,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018302,,15,15,2026/06/19,16:45:00,17:15:00,京都,草津（滋賀）,電車･ﾊﾞｽ,410,証票なし,,,,,旅費交通費,410,18000,82716,AA003845,西 三照,田中 裕子,2026/06/23,,,高橋　昭太,2026/06/23,,,,
MEBAS0018303,,10,1,2026/06/18,07:06:00,08:19:00,草津（滋賀）,大久保（京都）,電車･ﾊﾞｽ,770,証票なし,,,,,旅費交通費,770,0,4080,AZ000120,小野　智紀,高橋　昭太,2026/06/22,,,田中 裕子,2026/06/23,,,,
MEBAS0018303,,10,2,2026/06/18,08:24:00,08:50:00,大久保（京都）,久御山工業団地,電車･ﾊﾞｽ,250,証票なし,,,,,旅費交通費,250,0,4080,AZ000120,小野　智紀,高橋　昭太,2026/06/22,,,田中 裕子,2026/06/23,,,,
MEBAS0018303,,10,3,2026/06/18,09:00:00,17:45:00,,,作業･打合せ,0,証票なし,,,,PSG業務引継ぎ,旅費交通費,0,0,4080,AZ000120,小野　智紀,高橋　昭太,2026/06/22,,,田中 裕子,2026/06/23,,,,
MEBAS0018303,,10,4,2026/06/18,18:10:00,18:30:00,久御山事業所,大久保,電車･ﾊﾞｽ,250,証票なし,,,,通勤バス,旅費交通費,250,0,4080,AZ000120,小野　智紀,高橋　昭太,2026/06/22,,,田中 裕子,2026/06/23,,,,
